420
560
193673,o
182806,&
76346,o
100746,:
14328,W
81266,#
3818,*
231973,O
148107,#
53660,B
133038,B
179925,#
106235,.
76830,&
4846,0
78254,B
64050,*
185279,B
186775,B
70436,B
890,B
52101,W
211171,+
24839,+
27975,B
183969,B
134455,B
1951,*
81902,%
446,+
221382,o
116513,.
200775,B
133692,,
192815,M
188879,0
159775,.
167088,.
215228,*
42557,0
204602,o
156651,:
144181,&
108007,&
165230,+
44928,o
122855,#
217459,+
9034,=
14580,,
23096,+
52126,#
102689,$
216812,-
49666,o
32112,o
2446,-
206074,@
18991,B
163239,&
139129,B
213788,:
226636,-
107283,#
111177,o
185790,.
8161,B
114997,B
223449,0
163283,M
105927,M
219923,0
171241,,
99117,B
92983,&
57534,W
70629,W
18086,#
157453,M
107431,B
90414,B
30702,$
100976,M
163469,$
29021,M
82095,0
38667,W
25535,#
216728,*
8873,B
123518,B
116487,@
97102,B
111110,$
34315,o
100314,B
40183,%
212135,O
74663,O
114094,.
165704,B
51996,$
97499,&
138791,B
126629,0
186371,#
80030,$
31021,-
61936,M
60494,&
203611,@
215260,-
203627,B
168270,o
105314,0
19600,W
150836,,
212257,&
76555,&
162547,B
173281,%
224050,*
176682,@
92506,B
186534,+
197602,=
109863,M
126350,M
150568,W
176102,B
194403,*
201526,B
1953,*
78727,M
222453,O
57842,;
37092,#
40524,*
69857,&
62661,B
199520,:
87794,@
190864,0
115318,B
111159,B
196851,#
103704,M
150696,@
69234,B
49697,$
125478,@
60767,@
139211,&
19446,B
119036,B
113499,*
89785,&
221889,o
93019,B
207801,+
169639,.
115341,&
144747,B
169048,.
79190,o
204409,B
118513,B
111561,@
173467,-
180998,:
149711,.
104642,+
180488,M
6791,#
171636,%
84277,*
53586,W
82957,M
232934,,
129985,B
178730,-
46584,W
83747,.
235079,*
148130,#
55451,W
131507,0
108624,B
233926,=
90580,$
144570,%
62566,B
76108,B
61220,&
37194,o
222588,-
92320,B
102550,B
128909,*
134504,W
189656,&
18218,@
213298,o
170779,B
78187,;
34905,;
149167,@
220606,*
45869,+
30966,*
63094,B
69858,B
204142,0
189362,M
26163,M
22503,W
234342,-
83300,$
150892,O
195164,+
91525,$
127956,0
225239,=
75342,o
18262,B
154542,B
160084,O
119551,B
213669,+
233030,+
28523,B
211669,=
28641,W
201901,&
131083,%
171144,B
99873,W
186299,*
184196,B
163078,0
53965,@
10653,+
10420,&
182675,O
100323,#
168307,+
152187,o
123990,&
94968,B
35973,B
142686,,
106332,0
19712,-
177236,+
232923,@
221807,o
222713,0
15622,M
165184,&
54983,$
155295,,
71421,o
203059,B
202766,0
107752,&
53454,M
42163,%
107162,B
49536,W
86179,B
35812,O
109950,0
37961,@
134153,%
15262,+
108775,B
145045,B
148775,-
44071,M
180412,B
183635,B
86099,B
87021,&
87931,B
153796,=
38370,O
105021,B
16918,;
103321,B
37803,0
198470,-
201477,.
30339,M
110980,#
98833,@
149470,&
186052,-
225483,*
75532,M
26590,-
71317,B
230579,W
232870,o
24037,B
58452,O
148331,B
53918,,
11831,=
37056,@
50540,&
52686,#
96965,B
71874,+
223693,-
216467,*
132576,,
177030,%
76425,O
97770,,
15868,*
95496,0
67702,B
142528,&
44971,%
99625,,
20512,B
233781,*
61769,B
63316,$
114540,B
41748,@
177821,0
208309,-
173876,O
153705,M
85196,$
84922,M
14652,+
105517,B
27906,$
88325,$
121830,B
6037,#
33444,W
178347,W
160549,0
34827,&
186399,O
72495,B
161024,B
139510,o
119341,.
214876,+
213151,+
24678,#
84708,@
117638,.
46053,0
54497,$
234614,:
226253,#
5736,W
159247,,
78811,B
114696,B
120207,&
47004,0
180495,:
30296,M
129496,B
195744,@
51840,=
196187,+
16485,;
85252,&
232633,o
130822,0
211304,+
227330,@
124652,o
80097,$
134178,%
179461,$
85903,=
133511,,
223011,*
91460,$
66915,+
146753,+
217741,:
55232,*
192512,;
4299,O
212396,=
119704,.
16880,#
23551,#
170066,;
212958,-
112649,W
104300,B
176742,%
141,*
147060,0
50761,0
66029,.
155790,M
56694,-
187750,=
150776,B
107673,W
144515,B
41705,%
49744,B
175366,+
104765,B
194233,o
167881,;
151881,&
106524,@
169284,*
58307,B
67717,B
106834,&
193617,*
87218,B
143065,B
134039,:
74475,B
51366,B
203326,%
167351,*
178410,O
225016,o
110392,$
149588,W
174301,+
183945,+
159318,@
182395,-
37630,@
219470,+
159584,W
23238,=
146384,$
130528,@
27456,%
200559,*
14876,M
81708,B
162185,B
52437,#
24804,O
174578,0
195886,:
164079,M
68836,%
201045,B
112668,$
171106,B
122079,*
174850,*
142337,%
178306,#
203671,,
169487,,
74104,+
100383,&
120120,B
12078,W
207255,-
142311,=
207706,B
233766,+
49330,#
150934,#
49395,:
4791,%
73891,B
45498,&
80779,M
146440,#
147610,@
234877,0
180561,W
150092,B
77882,B
29120,M
76960,;
7000,+
161286,*
226549,*
178254,o
234642,O
34631,W
169389,*
223454,0
61012,.
206970,0
194478,#
44461,0
158044,*
136797,%
6409,:
144352,;
221199,%
187505,%
110853,B
92650,M
228167,*
33041,&
141688,M
48804,=
1509,,
90120,B
38247,=
84366,:
210164,,
188032,,
85019,B
29474,B
123570,O
212272,%
96508,W
156758,#
172601,W
2306,O
109617,&
222700,+
192695,O
38859,0
50544,&
63768,%
23236,=
102786,M
172157,@
78489,B
27323,@
41708,o
31342,B
82429,$
224211,O
126405,.
196011,O
29019,&
233385,,
185105,&
157019,B
84445,$
200154,&
128189,$
43245,O
41617,o
116775,&
91780,B
76092,@
126916,*
13032,+
180168,;
153573,B
181171,+
220828,o
108349,W
43357,;
39164,%
76755,B
186110,*
73307,B
156706,#
218597,+
68731,%
119644,0
66241,-
18790,M
229188,+
9669,#
8295,B
91382,$
111984,B
91673,&
231893,0
95590,$
203912,#
121641,@
54938,M
117296,B
171103,*
176695,B
51303,#
18166,;
48795,0
6027,B
81087,B
234897,*
112186,&
61166,B
125646,B
69273,M
133157,:
54136,B
130495,B
142648,.
215375,O
33932,@
40032,O
50722,-
102264,M
113408,B
161084,+
11417,,
202097,+
130548,B
210409,B
49803,0
38046,@
80330,*
143035,$
54210,B
179218,0
197216,*
55012,+
38578,o
16865,O
116326,.
164485,B
179510,&
101043,B
75896,O
7846,+
144123,;
101225,o
145642,B
123674,$
89394,W
79762,*
158103,,
23303,M
54712,o
223697,*
51892,%
154071,&
94641,$
113879,o
88028,W
175357,-
88623,%
173984,;
134588,:
164853,&
59947,$
214288,,
36015,-
109419,&
205722,0
21267,$
139094,+
200076,.
116044,B
195624,=
138080,@
26301,B
233706,o
58134,o
83648,+
171009,+
105251,@
100359,W
133358,&
33722,B
193624,W
106327,*
143875,B
47990,W
193610,=
223287,o
151569,O
6492,B
41735,%
94553,$
60973,B
230109,*
214129,M
96042,%
207402,%
157899,+
203531,+
228386,o
54562,W
130971,*
30589,B
93078,&
42310,#
62835,B
183644,+
43279,o
115172,=
35656,W
28731,0
49515,#
198984,:
209459,,
149070,-
173152,+
223355,+
118007,.
118080,@
187556,.
124849,*
12697,O
149435,+
234232,.
222027,+
226765,&
59906,,
56373,B
221053,o
52480,B
63735,B
14392,O
61352,B
112904,B
179076,:
153736,B
76486,%
80785,#
167873,;
84279,$
114729,B
210974,W
226843,-
212932,=
95930,B
5500,+
169311,:
187751,+
234035,*
43744,M
62710,.
203362,%
183220,=
51647,&
34236,W
54520,M
123040,,
205343,M
11478,*
1640,B
23326,B
159917,B
30728,W
215997,-
223783,+
190741,W
157844,*
75238,:
115767,.
63310,@
141052,+
11457,;
214970,+
29552,W
25800,%
186552,.
114785,B
100832,M
98701,&
79106,W
201562,@
126951,,
130381,:
3498,:
176231,:
92005,%
220521,;
67001,B
25047,#
199451,%
33398,+
202712,&
112280,B
9804,O
40780,#
63371,@
158809,M
98253,$
33670,#
150126,B
125300,,
183155,W
70726,o
154282,%
39530,&
19412,B
33223,o
210082,-
16170,@
213893,B
190293,:
224086,=
77888,$
80724,#
46842,B
178069,B
41844,M
555,B
201958,:
20877,#
140406,,
59265,+
15355,:
10018,B
29583,M
223836,o
72587,B
15914,:
102218,M
170692,W
44739,B
230570,o
124908,M
92181,W
176461,+
35985,#
151459,B
127547,:
66467,#
166381,+
2183,&
144546,%
112214,B
164758,#
39270,$
117252,&
214988,-
87516,M
68460,@
104971,B
202226,B
174883,B
76923,:
86636,$
52349,o
170841,@
81132,&
16688,$
134321,B
93487,$
167142,B
37409,%
55545,B
94603,B
100282,$
29918,-
36268,$
108177,$
207443,*
125491,0
127727,&
44227,*
139821,B
162272,$
53598,@
44023,$
129724,o
223028,:
50284,$
127938,+
32665,O
141135,@
66995,B
7496,:
189295,%
83786,+
124253,#
70847,;
34833,@
229067,0
109788,#
4810,B
69324,=
139545,M
23692,*
181988,*
55092,0
14609,:
98498,B
138090,+
122385,=
167528,O
191383,#
49906,#
21241,&
23295,@
94263,B
222007,+
135757,M
104424,B
31529,%
89391,@
173930,&
105975,o
36101,o
1586,o
221131,+
72518,:
38177,W
144285,B
56843,+
162613,&
94455,O
3548,+
34297,o
210935,;
44403,+
15982,o
1974,%
83370,B
93873,B
193271,+
60360,W
125717,+
23860,B
73424,W
193134,0
28299,o
172633,M
16740,&
172693,+
107833,&
101776,#
171027,B
136976,B
174946,0
141725,B
47783,%
190077,+
117389,o
41059,#
141977,$
192117,%
232585,+
172503,+
180734,o
11602,W
136232,%
30646,&
154430,O
106825,&
7390,B
8715,M
220879,+
53149,;
48734,0
199078,.
176947,@
176137,*
41916,B
13573,*
223515,o
129709,o
82757,B
121818,#
128967,M
223309,*
50015,M
209388,B
46148,@
141266,M
144763,B
22704,+
35910,$
11735,&
14630,0
56941,B
4669,=
6515,O
105416,B
137341,%
34059,$
139649,M
110259,-
14765,:
133295,%
90490,B
83320,B
55771,=
116466,B
133547,o
183485,@
2433,+
213910,+
143184,-
174693,#
83855,$
137728,$
133559,%
19944,+
192435,B
188826,*
76297,@
174549,:
11223,B
164655,B
22991,0
68412,o
156803,O
32101,O
63846,@
10880,,
151791,O
95334,B
193444,-
16594,$
50817,$
52518,&
141889,B
230613,-
230262,O
41092,0
218642,*
190478,#
191770,+
164017,B
142056,B
142546,#
166342,-
66925,M
32262,M
5693,+
223007,+
85790,@
157951,+
211814,-
23497,B
44767,+
43892,+
10729,=
76298,&
13283,O
220601,o
204476,$
226136,0
179803,:
136630,$
234328,+
178371,B
18844,B
177826,%
100046,W
183600,%
211647,*
109931,$
62927,B
32970,M
176228,:
160675,=
114825,,
43509,$
76243,#
19118,O
177182,@
135688,@
11814,=
92214,%
56903,+
79915,&
165109,=
143292,W
216647,=
35672,#
10017,B
43942,O
52341,&
49912,%
184438,*
102064,&
107433,&
165779,@
51003,0
202983,B
152982,+
110276,;
92826,B
57393,-
117577,B
228918,;
26316,B
41240,B
225934,+
61321,@
44935,O
20461,=
213080,:
232415,%
121185,B
67526,;
147127,.
143567,$
120204,#
99388,0
226856,+
30667,M
111176,+
177953,;
53560,%
83054,O
39739,$
52371,W
110180,$
75281,.
157705,+
22065,+
82665,M
110485,&
10998,*
65119,o
49123,&
109522,&
206361,W
132289,%
223337,=
108155,M
97327,$
69619,.
125330,.
139935,$
119690,,
92132,M
192263,=
153770,0
206239,:
144532,0
171444,#
183458,B
101653,O
156323,o
146446,#
126302,0
110839,-
81483,B
182670,o
169064,B
25741,B
100025,%
222401,o
113193,&
115097,B
74629,M
167519,+
148796,+
188031,.
23122,#
2077,:
179915,*
122984,+
73026,&
179195,o
66345,@
227085,+
72508,=
100309,&
176855,=
210288,;
40955,W
4289,O
181406,@
167067,+
218578,,
27547,%
90089,$
114883,%
203115,,
155904,M
233728,+
77303,W
7719,#
21382,&
6863,+
149350,0
148758,*
134837,=
22770,$
26077,+
143174,,
76281,@
225001,:
96098,B
77157,$
68664,=
147621,B
191315,B
138500,:
64293,+
82350,$
28844,0
166547,0
754,-
180680,:
147458,,
152399,B
116429,B
35122,$
166555,%
82248,$
56840,0
50911,;
72877,W
60972,B
224191,o
214717,,
69479,@
104382,$
84311,#
170249,B
21545,O
102223,M
23186,-
65897,@
104616,;
193618,+
125247,0
173687,-
22341,&
20941,-
36905,#
186170,=
118225,@
200678,o
154858,@
75743,@
175845,+
7246,B
209439,0
227826,O
196583,0
184528,B
175164,,
68535,0
156392,+
120274,.
196717,%
223354,o
144198,B
197524,+
44140,0
156797,$
219678,=
35970,*
159173,$
80175,o
141044,O
184998,*
225197,*
29694,#
146101,B
116212,W
230950,*
89557,B
195995,O
49443,@
224219,#
33840,O
168332,B
217043,-
1861,=
100097,o
138110,$
197012,*
230130,#
96672,@
187439,+
189532,+
21098,B
199637,:
191722,:
91640,B
231684,-
168297,0
105224,-
149530,B
90077,$
180590,+
72198,B
150901,0
226624,+
183406,B
166050,O
119165,+
206633,0
74925,W
146185,%
56047,@
102473,B
81999,+
37355,&
66181,&
4873,M
34974,o
193074,-
202597,+
215083,:
178778,+
210642,-
120679,B
148248,.
9981,B
223372,-
226591,;
62477,+
177319,O
134473,%
31353,B
211469,B
150839,,
60719,W
121102,B
232393,=
227960,0
72500,.
47056,B
37891,+
120042,+
133459,.
93436,B
87852,B
28596,0
67282,@
233194,0
162608,+
124152,;
231428,-
196795,*
114184,B
233686,=
73215,0
87290,$
26981,#
162976,$
94936,@
70032,%
230001,+
79116,0
49846,M
208307,*
171933,-
181463,0
234302,+
83650,o
140318,@
192567,+
92251,B
14191,*
231442,+
40726,B
179298,=
191814,:
210271,:
180087,-
172120,.
63225,*
63229,.
35558,O
184773,M
163715,;
59749,O
74230,O
77478,=
147361,*
21669,B
24942,o
173764,%
127083,%
222842,O
209650,$
21717,#
181503,*
156898,B
64727,$
25789,W
53251,0
234994,O
186820,o
179883,O
195822,=
198165,B
190770,*
61924,M
60086,-
83807,;
153852,:
57312,M
124525,&
46149,0
63288,M
73214,*
117899,M
150980,o
150131,*
4851,0
92162,M
20691,B
66898,#
96172,+
201894,B
224509,-
202103,*
112073,M
231049,,
101277,B
97863,B
102379,B
57296,M
161525,W
72834,@
108478,.
152426,*
18673,=
60842,B
206394,*
78819,&
179988,%
71179,@
44097,B
115735,M
109719,,
95551,&
112495,B
215381,*
103490,=
120505,B
141048,M
3294,&
69649,O
59980,$
131451,,
188922,:
40373,W
173126,+
103843,&
9968,B
74887,B
163591,@
106903,=
166849,&
32419,W
61495,*
53581,B
121462,B
195409,;
202921,B
94079,B
85846,B
168927,,
15148,0
214184,*
108983,W
7387,*
172151,B
184485,o
96638,0
49289,M
52872,B
168883,M
194409,o
124397,0
19675,O
220587,O
168560,B
33154,0
107680,%
6240,#
73442,M
46800,#
230861,+
83120,o
177922,&
208349,-
38666,%
204737,@
20650,&
174919,.
153484,O
18079,@
197714,%
81965,o
128405,@
95675,$
33212,0
53578,B
115758,,
213260,:
80747,@
42820,%
60442,+
105836,B
217084,=
127911,;
172050,+
196363,0
209531,,
68272,@
39706,%
79492,B
228369,;
13170,;
32943,$
44251,W
39535,%
6119,B
95766,B
220955,o
13324,B
39314,#
232224,:
215528,;
165323,#
100450,&
42714,O
144148,$
130360,,
186610,#
231861,*
226928,=
232606,*
171120,&
232884,*
133680,;
112118,B
150309,B
167986,;
231138,*
112864,B
167479,:
144527,O
139334,:
190020,B
61591,:
39018,@
137434,#
114975,B
35750,%
54395,B
150691,=
232084,*
116047,@
87361,B
60425,;
199806,;
89874,B
201634,B
126636,%
183882,*
19804,o
117780,B
57906,B
50772,%
135964,,
131117,#
199433,O
224581,=
42573,B
232595,.
146319,0
201074,W
159564,M
197639,+
189355,B
118015,.
154925,-
100362,&
161099,B
17968,#
199323,+
162566,B
54598,W
21999,0
208506,.
18361,B
127682,B
214909,:
110681,+
204687,B
83271,B
136155,%
200162,-
212389,+
145673,O
113643,B
162533,%
173935,*
77741,W
177163,#
106512,@
70337,0
156952,o
112750,B
149975,:
37650,$
177194,@
219856,=
160447,O
171124,B
75639,M
49558,B
94759,B
201273,+
43081,B
196490,+
17392,;
197559,*
103569,@
80867,o
75313,;
174819,%
178029,B
132551,,
142247,#
234920,o
6527,O
165443,W
216859,*
202165,M
205316,.
92630,B
201717,+
43302,o
201925,$
9282,W
46898,@
201032,*
196296,W
22841,&
8292,+
65868,O
133674,:
19997,B
132965,+
83655,o
52512,B
167579,B
63736,@
142147,.
152454,M
203268,#
182206,:
102727,B
220066,*
111372,%
179368,%
200506,@
205875,.
136067,B
234355,,
202137,+
133474,.
226187,O
208262,B
199634,0
223840,+
129140,%
25657,@
138184,.
39383,*
48649,$
129264,&
100274,B
20292,*
219824,0
35153,B
197532,-
47043,B
4709,,
161674,#
143117,M
5978,0
136246,%
60566,W
227782,=
186247,.
76336,+
156828,+
66837,o
12642,B
217406,+
113243,$
129572,B
109248,B
30860,0
142633,,
14813,=
235158,*
195728,B
155022,@
82999,W
112557,B
143004,+
68877,B
96396,B
68386,W
233230,*
95639,B
62498,M
47161,O
234555,O
194877,+
118615,B
45262,B
98945,$
65365,0
39624,W
89528,$
20113,B
181837,=
201151,o
2942,0
29624,B
209356,o
70969,O
201550,M
207828,;
234354,,
46494,B
78332,B
110365,W
114662,.
209330,,
46763,O
88635,&
112517,#
176671,o
35331,O
37078,M
142268,$
78181,&
151562,*
168059,*
214922,=
99708,B
130263,&
122929,=
90843,#
145405,#
56276,W
51005,0
126359,%
193363,o
226104,o
13445,o
195809,+
211672,*
3871,B
66807,;
199154,.
224029,O
179449,%
227592,;
205182,0
127970,B
156915,$
198896,*
179292,B
206636,%
133185,&
36873,#
160016,B
164856,o
200366,;
200819,#
73977,M
17324,W
82876,B
142815,#
109065,$
205607,B
101541,B
60932,*
203969,@
146622,,
118932,B
69343,$
122420,=
15545,B
28314,:
85133,B
175553,%
9746,.
222241,-
172652,.
146032,;
162876,;
113185,$
22266,$
146907,0
132755,B
56171,@
139430,@
230232,+
148517,%
114113,,
181194,#
127856,#
19723,0
107599,B
39679,-
164954,B
198067,:
133246,B
106079,B
223772,o
177390,o
61272,&
86127,$
112311,B
38902,0
163981,0
99453,W
182462,@
183680,0
155355,O
27197,-
78995,W
149006,B
96642,@
81573,-
126465,B
69946,M
166386,O
165617,M
29230,+
49829,,
107594,$
216364,*
49614,+
102004,$
70392,#
152160,.
182014,+
86131,B
42901,@
64863,+
142227,+
154786,$
97319,$
105680,B
45762,B
104663,-
32844,#
7030,&
231733,-
20040,B
179083,,
113935,0
191863,B
215574,+
232142,:
63143,B
104664,;
42256,%
57013,M
169745,*
37738,0
202559,;
119538,*
143329,O
149053,B
82844,$
73832,B
134709,O
22793,B
45078,*
156795,B
178579,;
116017,B
73056,+
70716,%
114507,&
170512,*
78629,-
198062,-
110863,B
3897,B
188737,+
15402,*
72336,B
230506,+
230188,+
203285,B
87326,$
82418,B
100992,&
137451,,
92148,B
41584,o
8780,0
83518,W
118574,.
204661,#
91572,B
113011,B
114632,,
42941,#
70021,@
192694,o
117015,&
226581,o
173245,=
195959,,
78605,-
85359,+
74378,B
47673,O
155932,O
64399,&
144987,=
87920,B
55898,&
215222,B
77815,$
59356,,
128571,B
101411,B
21433,0
226699,O
142316,%
3885,B
116357,;
86773,$
179491,%
188482,+
199003,;
59165,B
133394,#
115838,B
206174,+
131577,B
114818,,
3721,#
105288,W
145861,O
229427,*
152905,+
76867,@
43248,O
214313,%
206581,B
193925,#
54059,$
26669,B
74952,B
123993,+
54468,W
94911,#
155115,.
222884,M
119579,%
96458,&
185878,+
191842,O
23722,*
8956,B
166610,o
52820,M
45327,o
71930,W
79196,0
2982,*
134419,B
112196,B
70824,.
163676,*
90718,B
216166,0
159560,W
131738,O
170964,+
19765,%
136433,#
169986,B
45664,0
119469,%
79946,W
181215,#
28685,o
148256,,
165585,+
198387,.
5112,M
176669,@
105654,:
51543,W
95486,#
198521,B
172197,0
139662,B
117510,B
132802,B
2683,-
145244,:
38420,%
20643,B
49933,=
74982,W
148836,;
91603,%
211661,O
221577,B
165147,=
233973,:
15316,=
231132,=
173782,.
199808,:
167825,-
33504,$
2592,0
100529,*
207547,M
23491,B
47124,.
109096,B
195611,+
179809,+
124874,B
170117,*
90688,B
98845,%
27393,$
137105,.
59885,:
43482,&
168100,o
141475,*
11653,B
216296,+
27379,B
30225,$
93093,$
145547,+
76216,W
195027,O
186914,.
162803,o
121785,@
188857,;
186428,,
113921,B
107554,B
136634,$
85002,B
92067,B
137416,:
47398,B
76569,W
184672,.
202267,#
153344,O
129209,.
16837,:
66070,&
223833,+
135610,B
220405,0
30239,B
87498,%
139941,M
130313,:
150867,B
46770,O
91921,%
6005,@
39858,$
1709,B
233350,*
179416,;
207013,B
182369,0
104341,B
230659,*
161258,B
148287,,
34724,@
121538,@
234433,=
165538,+
82394,%
17137,B
2706,+
82273,$
41749,@
219048,+
43920,O
106558,$
216344,&
39454,0
122865,M
149242,B
63452,B
190713,#
215081,O
156731,B
54181,B
96000,M
32044,%
193711,:
182830,+
150795,o
18840,B
18818,W
157358,M
195297,#
27587,o
8449,#
181579,+
160385,;
3448,0
226892,*
26235,o
39632,@
175695,*
156028,+
32710,=
177904,-
49508,%
132969,*
95851,&
222217,=
68700,0
203588,B
92115,%
205805,B
144934,,
131397,M
94532,$
114384,$
186680,o
82780,B
193737,&
66238,:
190183,*
83704,O
87692,M
41822,@
109808,B
67655,&
165740,B
25378,o
135068,W
157024,W
73622,o
98860,W
226133,;
15912,;
202361,M
71752,&
81233,B
134434,&
145734,W
209003,;
25650,W
210580,#
170227,,
54716,@
228076,:
109439,B
44698,+
197951,M
32129,-
208300,O
131478,,
25691,W
218757,;
64228,#
61666,@
193197,0
109392,B
47653,@
39029,$
19134,o
71164,@
33743,O
56359,B
86498,B
78750,;
76339,-
152640,$
110056,B
120768,$
85544,B
112369,M
41801,@
234767,o
203765,&
148603,%
195725,0
12617,O
146188,+
217842,.
188162,+
191299,0
115682,&
225898,B
29786,@
80885,o
48281,%
76258,@
107852,$
90026,B
108320,W
183404,0
199544,,
44501,;
49316,O
234896,+
65105,;
11643,B
182261,*
106198,+
109496,B
160427,+
34181,%
130254,B
90342,&
54036,@
21283,;
136174,%
161933,B
147874,$
224448,;
24573,B
34650,M
135596,@
130652,B
231206,o
230960,+
63177,0
156754,:
182307,0
122035,$
222885,M
231586,+
129551,@
63295,W
31786,M
104391,W
233991,o
125861,:
116879,.
130430,$
51256,$
38839,0
208937,;
102909,#
52040,*
161510,*
39453,O
159049,+
60489,W
211690,O
218506,+
172864,;
186180,=
133216,+
109787,%
178420,@
41501,B
59523,.
33655,M
194067,@
214233,*
115272,B
20334,#
142083,,
113206,&
83418,$
20732,+
35035,%
1939,=
98581,B
171986,+
160588,B
49262,B
21357,0
109120,B
128613,$
114605,+
9458,B
61894,+
136474,;
3171,#
148308,:
39222,@
10369,O
97423,B
14,$
79953,$
171049,B
146226,M
123642,.
40341,M
9491,B
172796,B
40512,o
104314,B
93075,M
159387,=
29615,*
90347,W
53817,O
185891,+
182102,#
215758,*
53298,*
80081,B
17815,B
142765,B
218633,=
115374,B
197237,0
108057,B
118576,.
208730,B
32913,M
9883,#
151612,.
218876,O
32890,@
33828,o
71094,B
218171,+
169868,*
140311,B
55739,M
10186,O
85878,B
93948,$
14326,$
160899,.
110891,,
107306,&
74604,#
212883,+
54809,B
90780,B
210998,*
161753,:
20852,+
210498,;
153174,%
93362,*
211851,;
133796,.
67402,#
10077,$
210721,=
144502,B
85118,B
19790,*
177350,;
150340,%
66278,W
201106,O
232407,*
112549,B
152265,$
97281,B
167586,o
188055,+
21582,=
171633,B
180150,-
181238,B
115364,W
101367,B
63085,B
118444,+
13414,B
31777,W
77153,W
112221,B
222584,;
100363,&
171974,W
154295,B
228743,;
64311,+
108725,&
74432,&
41280,$
202665,+
41943,+
164884,W
204524,0
205074,%
138741,.
1312,;
1075,$
139338,:
144905,O
212857,0
59707,O
83666,*
132615,,
233907,=
90990,,
42213,o
114303,&
180032,&
155456,&
217603,-
134497,M
89251,$
5514,M
64393,$
75712,#
65393,&
30498,0
159316,W
27905,$
187095,W
195819,+
117204,B
41667,o
85368,+
93517,B
166218,M
211338,%
215917,+
128144,W
127422,=
107695,%
6148,B
82878,$
193003,=
176510,o
162761,B
46470,+
173665,B
88549,&
174725,+
218696,+
98977,=
70152,M
56915,B
1629,$
211019,-
140925,-
57572,#
228646,=
173157,B
16623,0
74049,@
35274,M
97093,$
22218,B
216758,o
167195,*
102285,+
175663,-
71912,$
153213,0
179213,*
8909,B
84462,B
171834,#
91227,B
25753,B
208612,.
27817,W
95042,M
13615,0
27559,+
52050,+
99255,%
213191,B
203455,%
206724,:
3496,;
120527,&
162919,B
7716,%
78413,&
145743,#
114738,B
39899,O
140819,B
109132,B
139964,B
145684,B
112200,B
69871,$
78142,o
229623,+
100361,$
29184,0
220991,0
210796,:
66749,@
177890,*
132722,#
111108,B
101,*
110082,B
225570,-
29639,$
94821,&
232831,#
174179,#
195072,o
128550,O
95371,@
234090,*
175524,&
124287,@
159608,+
129037,=
130686,#
88905,$
122229,B
233303,+
233294,-
213456,*
54203,$
82151,$
102380,B
182435,.
8696,#
18060,*
5232,-
97414,B
165660,%
85930,+
141917,B
111143,#
40114,#
70561,$
225542,=
194247,*
228807,*
29083,B
61218,M
189837,=
49065,,
44494,+
20910,O
122055,&
105155,*
151639,:
97984,B
107871,+
221127,=
80843,O
120717,B
7313,B
139008,@
15832,%
181173,B
80073,B
197715,%
125845,.
227415,*
176735,*
152036,%
63514,W
210110,,
77680,&
1245,-
141936,B
101261,B
34363,-
218208,.
134850,.
37967,%
58170,B
162783,#
151808,-
204590,B
160885,&
116650,B
139641,+
14245,;
21826,B
38154,%
45491,0
21877,#
34007,M
84300,+
130344,.
84887,-
103302,0
225057,+
13721,*
117005,W
96470,%
18817,$
167254,,
185257,B
155082,+
23694,#
214397,:
20850,+
154942,%
181776,B
107604,$
61668,@
2457,;
2514,o
133528,;
195302,M
5473,@
150457,*
145813,B
70066,@
121106,B
189459,M
92600,W
71362,M
94353,M
61651,&
175704,.
139125,B
25917,M
21375,0
90206,B
95600,B
199425,O
162051,+
145042,@
160215,+
5439,#
166895,B
210983,;
73237,B
235070,*
1299,=
138379,#
214731,:
77337,%
213501,=
39643,&
132050,,
18268,B
212377,-
156967,@
157926,%
84354,+
36899,&
154329,*
22487,O
44556,0
41532,0
16113,B
113057,B
175275,o
111104,&
28595,#
2140,+
19463,B
132572,,
20377,=
195689,#
199776,*
197625,0
190610,=
217045,=
9079,@
4032,=
31213,W
87378,B
207562,&
11123,B
158658,,
66148,M
232429,O
149415,:
15405,-
116321,.
217760,%
156365,@
103312,O
21583,+
65154,B
137101,.
88995,$
38878,%
151113,o
109919,B
102707,&
223473,O
227038,*
133188,B
73517,%
8488,-
20007,B
64486,@
128928,+
84353,0
219538,=
203395,@
10246,%
123071,.
13552,+
14533,B
46965,$
164064,B
145644,B
58013,;
108803,B
216883,+
187278,*
211150,=
166980,B
114832,.
127391,@
97454,B
108519,B
20370,-
67327,=
15171,-
187162,+
126690,B
220442,+
209746,:
162922,B
99554,B
206863,B
43951,0
113407,B
213022,-
106515,&
121489,B
188784,B
72217,&
82118,*
222593,:
13172,o
166744,#
205534,+
159325,&
13356,B
139805,-
7937,-
105352,&
190226,=
190158,-
231816,0
50852,B
98820,;
5303,=
151238,W
128095,,
108953,#
26218,M
68772,*
158201,W
36018,-
71783,+
56990,B
148799,.
79883,+
40273,%
215428,@
152897,$
29112,B
232908,+
179524,+
145015,+
123914,M
63364,&
91219,$
204030,B
109471,B
227919,%
38867,0
198396,.
80115,$
20721,*
225609,+
27153,;
148214,=
143918,B
154073,B
94791,B
49649,M
207578,@
108829,B
172965,;
141587,.
156807,+
185150,0
151892,M
214738,*
52657,&
87718,#
224053,+
121805,%
163174,W
230930,,
212886,o
91488,M
186580,+
